Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0027	s_5088[c] + s_0434[c]  -> s_0394[c] + s_5170[c] + s_0794[c] 	KLMA_60412	 -0.00	1000.00	  0.00
r_0028	s_0376[m] + s_5624[m]  <=> s_5648[m] + s_0532[m] 	KLMA_60529	-1000.00	1000.00	  0.00
r_0029	s_5170[c]  <=> s_5217[c] 	( KLMA_30562 or KLMA_10763 )	-1000.00	1000.00	  0.00
r_0030	s_5170[c]  <=> s_5431[c] 	KLMA_10763	-1000.00	1000.00	  0.00
r_0031	s_5388[m] + s_5623[m] + 2 s_0799[m]  -> s_5648[m] + s_1477[m] 	( KLMA_20278 and KLMA_20172 )	 -0.00	1000.00	  0.00
r_0032	s_0434[c] + s_5431[c]  -> s_0394[c] + s_5433[c] + s_0794[c] 	( KLMA_60461 and KLMA_10341 )	 -0.00	1000.00	  0.00
r_0033	s_5433[c] + s_0803[c]  -> s_5431[c] + s_1322[c] 	KLMA_60452	 -0.00	1000.00	  0.00
r_0034	s_5624[m] + s_1200[m]  <=> s_5623[m] + s_0799[m] + s_1205[m] 	KLMA_60420	-1000.00	1000.00	  0.00
r_0035	s_5434[c]  -> s_0180[c] + s_0456[c] + 2 s_0794[c] 	( KLMA_40470 or KLMA_30149 )	 -0.00	1000.00	  0.00
r_0036	s_5435[m]  -> s_0182[m] + s_0460[m] + 2 s_0799[m] 	( KLMA_40470 or KLMA_30149 )	 -0.00	1000.00	  0.00
r_0037	s_0066[c] + s_1198[c]  <=> s_0794[c] + s_1203[c] + s_1271[c] 	( KLMA_60167 or KLMA_40391 or KLMA_40055 )	-1000.00	1000.00	  0.00
r_0038	s_0068[m] + s_1200[m]  <=> s_0799[m] + s_1205[m] + s_1273[m] 	( KLMA_60167 or KLMA_40391 or KLMA_40055 )	-1000.00	1000.00	  0.00
r_0039	s_0434[c] + s_0445[c] + s_1399[c]  -> s_0394[c] + s_0794[c] + s_1271[c] + s_1322[c] 	KLMA_10253	 -0.00	1000.00	  0.00
r_0040	s_0373[c] + s_0803[c] + s_1271[c]  -> s_0522[c] + s_0529[c] + s_0794[c] 	( KLMA_20105 or KLMA_70444 )	 -0.00	1000.00	  0.00
r_0041	s_0376[m] + s_0807[m] + s_1273[m]  -> s_0524[m] + s_0532[m] + s_0799[m] 	( KLMA_20105 or KLMA_70444 )	 -0.00	1000.00	  0.00
r_0042	s_0437[m] + s_0532[m] + s_1460[m]  -> s_0397[m] + s_1326[m] + s_1464[m] 	( KLMA_10336 and KLMA_20568 )	 -0.00	1000.00	  0.00
r_0043	s_0532[m] + s_0786[m] + s_1460[m]  -> s_0741[m] + s_0799[m] + s_1326[m] + s_1464[m] 	( KLMA_10336 and KLMA_20568 )	 -0.00	1000.00	  0.00
r_0044	s_0182[m] + s_1477[m]  -> s_5436[m] + s_0460[m] + s_0799[m] 	KLMA_60541	 -0.00	1000.00	  0.00
r_0045	s_0941[m] + s_1200[m]  -> s_0182[m] + s_0460[m] + s_1205[m] 	( KLMA_80139 or KLMA_20575 )	 -0.00	1000.00	  0.00
r_0046	s_0532[m] + s_5024[m] + s_1460[m]  <=> s_5030[m] + s_1326[m] + s_1464[m] 	( KLMA_10336 and KLMA_20568 )	-1000.00	1000.00	  0.00
r_0047	s_0068[m]  <=> s_0727[m] + s_0807[m] 	KLMA_80028	-1000.00	1000.00	  0.00
r_0048	s_0524[m]  <=> s_0517[m] + s_0807[m] 	( KLMA_10153 or KLMA_30312 )	-1000.00	1000.00	  0.00
r_0049	2 s_0794[c] + s_0940[c] + s_1207[c]  -> s_1212[c] + s_5434[c] 	( KLMA_40470 or KLMA_30149 )	 -0.00	1000.00	  0.00
r_0050	2 s_0799[m] + s_0941[m] + s_1210[m]  -> s_1214[m] + s_5435[m] 	( KLMA_40470 or KLMA_30149 )	 -0.00	1000.00	  0.00
r_0051	s_0941[m]  <=> s_0517[m] + s_0807[m] 	( KLMA_10153 or KLMA_30312 )	-1000.00	1000.00	  0.00
r_0052	s_1460[m] + s_1537[m]  <=> s_0727[m] + s_1535[m] 	( KLMA_80408 and KLMA_20466 and KLMA_50550 and KLMA_30124 )	-1000.00	1000.00	  0.00
r_0053	s_0690[m] + s_1537[m]  <=> s_0688[m] + s_0799[m] + s_1535[m] 	( KLMA_80408 and KLMA_20466 and KLMA_50550 and KLMA_30124 )	-1000.00	1000.00	  0.00
r_0054	s_5647[m] + s_0532[m]  -> s_5624[m] + s_0799[m] + s_1464[m] 	KLMA_50493	 -0.00	1000.00	  0.00
r_0055	s_5436[m] + s_5623[m] + 3 s_0799[m]  -> s_5647[m] + s_1477[m] 	KLMA_60541	 -0.00	1000.00	  0.00
r_0056	s_5226[m] + s_0807[m]  -> s_5108[m] + s_0799[m] 	( KLMA_70192 or KLMA_10331 )	 -0.00	1000.00	  0.00
r_0057	s_0434[c] + s_5034[c]  -> s_0423[c] + s_0794[c] + s_1386[c] 	( KLMA_40524 or KLMA_60320 or KLMA_80361 or KLMA_10176 )	 -0.00	1000.00	  0.00
r_0058	s_0434[c] + s_0575[c]  <=> s_0394[c] + s_5034[c] + s_0794[c] 	KLMA_10157	-1000.00	1000.00	  0.00
r_0059	s_5034[c]  <=> s_0577[c] 	KLMA_80221	-1000.00	1000.00	  0.00
r_0060	s_5159[c]  <=> s_5034[c] 	( KLMA_30099 or KLMA_80051 )	-1000.00	1000.00	  0.00
r_0061	s_0340[c] + s_1207[c]  -> s_0456[c] + s_0577[c] + s_1212[c] 	KLMA_10468	 -0.00	1000.00	  0.00
r_0062	s_0577[c]  <=> s_0581[c] 	KLMA_60024	-1000.00	1000.00	  0.00
r_0063	s_5035[c] + s_1427[c]  <=> s_5034[c] + s_0581[c] 	KLMA_80302	-1000.00	1000.00	  0.00
r_0064	s_0434[c] + s_5081[c]  -> s_0340[c] + s_0394[c] + s_0794[c] 	KLMA_60382	 -0.00	1000.00	  0.00
r_0065	s_5035[c] + s_1427[c]  <=> s_5431[c] + s_0551[c] 	KLMA_30634	-1000.00	1000.00	  0.00
r_0066	s_5431[c] + s_5035[c]  <=> s_0551[c] + s_0581[c] 	KLMA_80302	-1000.00	1000.00	  0.00
r_0067	s_0335[c] + s_0803[c]  -> s_0340[c] + s_0794[c] 	( KLMA_70192 or KLMA_10331 )	 -0.00	1000.00	  0.00
r_0068	s_5217[c] + s_1207[c]  -> s_0335[c] + s_0794[c] + s_1212[c] 	KLMA_50631	 -0.00	1000.00	  0.00
r_0069	s_0153[c] + s_0394[c] + s_0794[c]  -> s_0152[c] + s_0434[c] 	KLMA_10157	 -0.00	1000.00	  0.00
r_0070	s_5131[c] + s_0803[c] + s_1207[c]  <=> s_0180[c] + 2 s_0794[c] + s_1212[c] 	( KLMA_20673 or KLMA_50012 or KLMA_40404 or KLMA_10742 or KLMA_20672 )	-1000.00	1000.00	  0.00
r_0071	s_0567[c] + s_0794[c] + s_1559[c]  -> s_0633[c] + s_1543[c] 	KLMA_60317	 -0.00	1000.00	  0.00
r_0072	s_1207[c] + s_1566[c]  <=> s_0578[c] + s_0794[c] + s_1212[c] 	KLMA_10683	-1000.00	1000.00	  0.00
r_0073	s_0434[c] + s_0580[c]  -> s_0394[c] + s_0581[c] + s_0794[c] 	KLMA_80066	 -0.00	1000.00	  0.00
r_0074	s_1198[c] + s_1566[c]  <=> s_0580[c] + s_0794[c] + s_1203[c] 	KLMA_70044	-1000.00	1000.00	  0.00
r_0075	s_1198[c] + s_5137[c]  <=> s_5097[c] + s_0794[c] + s_1203[c] 	KLMA_50296	-1000.00	1000.00	  0.00
r_0076	s_0794[c] + s_0963[c] + s_1212[c]  -> s_0961[c] + s_1207[c] 	( KLMA_30577 or KLMA_40310 )	 -0.00	1000.00	  0.00
r_0077	s_0961[c] + s_1198[c]  <=> s_0794[c] + s_5099[c] + s_1203[c] 	KLMA_70044	-1000.00	1000.00	  0.00
r_0078	s_1198[c] + s_1566[c]  <=> s_0794[c] + s_5099[c] + s_1203[c] 	KLMA_70044	-1000.00	1000.00	  0.00
r_0079	s_0434[c] + s_5097[c]  -> s_0394[c] + s_0577[c] + s_0794[c] 	KLMA_40133	 -0.00	1000.00	  0.00
r_0080	s_0556[c]  <=> s_0570[c] + s_0629[c] + 2 s_0794[c] 	KLMA_40388	-1000.00	1000.00	  0.00
r_0081	s_0434[c] + s_0553[c]  -> s_0394[c] + s_5431[c] + s_0794[c] 	KLMA_60412	 -0.00	1000.00	  0.00
r_0082	s_0561[c] + s_1198[c]  <=> s_0553[c] + s_0794[c] + s_1203[c] 	KLMA_70044	-1000.00	1000.00	  0.00
r_0083	s_0573[c] + s_0785[c]  -> s_0633[c] + s_0743[c] + 2 s_0794[c] 	KLMA_70082	 -0.00	1000.00	  0.00
r_0084	s_0434[c] + s_0571[c] + s_0794[c]  -> s_0394[c] + s_0574[c] 	KLMA_60412	 -0.00	1000.00	  0.00
r_0085	s_0574[c]  <=> s_0573[c] 	KLMA_70034	-1000.00	1000.00	  0.00
r_0086	s_0574[c]  <=> s_5431[c] + 2 s_0794[c] 	KLMA_50384	-1000.00	1000.00	  0.00
r_0087	s_5208[c]  <=> s_0062[c] + s_0629[c] 	KLMA_30086	-1000.00	1000.00	  0.00
r_0088	s_0442[c] + s_0803[c]  -> s_5431[c] + s_1322[c] 	( KLMA_50258 or KLMA_50193 )	 -0.00	1000.00	  0.00
r_0089	s_0434[c] + s_5431[c]  -> s_0394[c] + s_0442[c] + s_0794[c] 	( KLMA_50193 or KLMA_80153 or KLMA_70159 )	 -0.00	1000.00	  0.00
r_0090	s_0743[c]  <=> s_0739[c] + s_0794[c] + s_1107[c] 	( KLMA_10707 or KLMA_80049 )	-1000.00	1000.00	  0.00
r_0091	s_5122[c] + s_1198[c]  <=> s_0553[c] + s_0794[c] + s_1203[c] 	KLMA_70044	-1000.00	1000.00	  0.00
r_0092	s_1543[c]  <=> s_1541[c] 	KLMA_20332	-1000.00	1000.00	  0.00
r_0093	s_0410[c] + s_1543[c]  <=> s_0567[c] + s_1541[c] 	KLMA_20331	-1000.00	1000.00	  0.00
r_0094	s_0434[c] + s_0558[c]  -> s_0394[c] + s_0410[c] + s_0794[c] 	KLMA_20333	 -0.00	1000.00	  0.00
r_0095	s_0803[c] + s_5072[c]  -> s_5088[c] + s_0558[c] 	KLMA_30009	 -0.00	1000.00	  0.00
r_0096	s_0805[e] + s_3715[e]  -> s_0554[e] + s_3716[e] 	KLMA_10518	 -0.00	1000.00	  0.00
r_0097	s_0434[c] + s_5207[c]  -> s_0394[c] + s_5327[c] + s_0794[c] 	( KLMA_60461 and KLMA_10341 )	 -0.00	1000.00	  0.00
r_0098	2 s_0805[e] + s_5312[e]  -> s_5089[e] + 2 s_5276[e] 	KLMA_10518	 -0.00	1000.00	  0.00
r_0099	s_5018[c]  <=> s_5309[c] 	KLMA_70261	-1000.00	1000.00	  0.00
r_0100	s_5204[c] + s_1275[c]  <=> s_0837[c] + s_5309[c] 	KLMA_70261	-1000.00	1000.00	  0.00
r_0101	s_1153[c] + s_1275[c]  -> s_5060[c] + s_0803[c] 	KLMA_20050	 -0.00	1000.00	  0.00
r_0102	s_0803[c] + s_5115[c]  <=> s_5088[c] + s_5177[c] 	KLMA_40472	-1000.00	1000.00	  0.00
r_0103	s_5057[c] + s_0803[c]  -> 2 s_5065[c] 	KLMA_30011	 -0.00	1000.00	  0.00
r_0104	s_5057[c] + s_0803[c]  -> 2 s_0563[c] 	KLMA_30011	 -0.00	1000.00	  0.00
r_0105	s_0805[e] + s_1466[e]  -> s_5089[e] + s_5276[e] 	KLMA_10518	 -0.00	1000.00	  0.00
r_0106	s_5170[c] + s_1543[c]  -> s_0409[c] + s_0794[c] + s_1538[c] 	( KLMA_80317 or KLMA_20023 or KLMA_20074 )	 -0.00	1000.00	  0.00
r_0107	s_0409[c] + s_0803[c]  -> s_1322[c] + s_1520[c] 	KLMA_20023	 -0.00	1000.00	  0.00
r_0108	s_0434[c] + s_5275[c]  -> s_0394[c] + s_5431[c] + s_0794[c] 	KLMA_60412	 -0.00	1000.00	  0.00
r_0109	s_5171[m] + s_5007[m]  -> s_5175[m] + s_0794[c] + s_5004[m] 	( KLMA_80317 or KLMA_20023 or KLMA_20074 )	 -0.00	1000.00	  0.00
r_0110	s_1543[c]  -> s_5177[c] + s_0794[c] + s_1538[c] 	KLMA_30370	 -0.00	1000.00	  0.00
r_0111	s_0002[c] + s_0803[c]  -> s_5088[c] 	( KLMA_80185 or KLMA_10234 or KLMA_40105 )	 -0.00	1000.00	  0.00
r_0112	s_1543[c]  <=> s_0002[c] + s_0794[c] + s_1538[c] 	( KLMA_50197 or KLMA_30497 or KLMA_80197 )	-1000.00	1000.00	  0.00
r_0113	2 s_5199[m] + s_1203[c]  <=> 2 s_5200[m] + s_0799[m] + s_1200[m] 	( KLMA_40343 or KLMA_20468 or KLMA_70262 )	-1000.00	1000.00	  0.00
r_0114	s_1189[c] + s_1559[c]  -> s_0633[c] + s_0794[c] + s_1544[c] 	KLMA_20643	 -0.00	1000.00	  0.00
r_0115	s_1544[c]  <=> s_5063[c] 	KLMA_20332	-1000.00	1000.00	  0.00
r_0116	s_0412[c] + s_0803[c]  <=> s_0419[c] + s_0557[c] + s_0794[c] 		-1000.00	1000.00	  0.00
r_0117	s_0434[c] + s_5104[c] + s_0794[c]  -> s_0394[c] + s_0412[c] 	KLMA_60412	 -0.00	1000.00	  0.00
r_0118	s_0373[c] + s_0412[c]  -> s_0529[c] + 2 s_0794[c] + s_1190[c] 	KLMA_20768	 -0.00	1000.00	  0.00
r_0119	2 s_0794[c] + s_1190[c]  <=> s_1189[c] 	KLMA_80026	-1000.00	1000.00	  0.00
r_0120	s_0509[c] + s_0803[c]  <=> s_5042[c] 	( KLMA_10216 or KLMA_20612 )	-1000.00	1000.00	  0.00
r_0121	s_1544[c]  -> s_0509[c] + s_0794[c] + s_1538[c] 	( KLMA_40217 or KLMA_10658 or KLMA_10656 )	 -0.00	1000.00	  0.00
r_0122	s_0065[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	( KLMA_10621 or KLMA_30013 )	 -0.00	1000.00	  0.00
r_0123	s_0027[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	( KLMA_10649 or KLMA_40583 or KLMA_50301 or KLMA_60482 )	 -0.00	1000.00	  0.00
r_0124	s_0803[c] + s_1151[c] + s_1207[c]  -> 2 s_0794[c] + s_1212[c] + s_1399[c] 	KLMA_60481	 -0.00	1000.00	  0.00
r_0125	s_0068[m] + s_1200[m]  -> s_0460[m] + s_1205[m] + s_1401[m] 	KLMA_60335	 -0.00	1000.00	  0.00
r_0126	s_0794[c] + s_1271[c]  -> s_0456[c] + s_1399[c] 	KLMA_60335	 -0.00	1000.00	  0.00
r_0127	s_0799[m] + s_1273[m]  -> s_0460[m] + s_1401[m] 	KLMA_60335	 -0.00	1000.00	  0.00
r_0128	s_0373[c] + s_0803[c]  -> s_0362[c] + s_0529[c] + s_0794[c] 	KLMA_20042	 -0.00	1000.00	  0.00
r_0129	s_0373[c] + s_0779[c] + s_0803[c]  -> s_0066[c] + s_0529[c] + s_0794[c] 	KLMA_60243	 -0.00	1000.00	  0.00
r_0130	s_0034[m] + s_0807[m]  <=> s_0027[m] + s_0752[m] + s_0799[m] 	KLMA_30243	-1000.00	1000.00	  0.00
r_0131	s_5197[m] + s_1200[m]  <=> s_0799[m] + s_5152[m] + s_1205[m] 	KLMA_10097	-1000.00	1000.00	  0.00
r_0132	s_0034[m]  <=> s_0752[m] + s_5152[m] 	KLMA_60462	-1000.00	1000.00	  0.00
r_0133	s_5129[m] + s_1210[m]  <=> s_0799[m] + s_5152[m] + s_1214[m] 	( KLMA_30018 or KLMA_60481 )	-1000.00	1000.00	  0.00
r_0134	2 s_0837[c]  -> 2 s_0803[c] + s_1275[c] 	( KLMA_60401 or KLMA_50419 )	 -0.00	1000.00	  0.00
r_0135	s_0940[c]  -> s_0779[c] + s_1458[c] 	KLMA_70179	 -0.00	1000.00	  0.00
r_0136	s_0012[m]  <=> s_1401[m] + s_1460[m] 	( KLMA_70179 or KLMA_70429 )	-1000.00	1000.00	  0.00
r_0137	s_0529[c] + s_5537[c]  <=> s_0423[c] + s_0794[c] + s_5029[c] 	( KLMA_30602 or KLMA_50533 )	-1000.00	1000.00	  0.00
r_0138	s_5270[c] + s_0529[c] + s_0794[c]  <=> s_0803[c] + s_1271[c] + s_5029[c] 	( KLMA_20105 or KLMA_70444 )	-1000.00	1000.00	  0.00
r_0139	s_0434[c] + s_5048[c]  <=> s_0633[c] + s_5537[c] 	( KLMA_30602 or KLMA_50533 )	-1000.00	1000.00	  0.00
r_0140	s_0174[m] + 3 s_0799[m]  -> s_5347[m] + s_0807[m] 	KLMA_70443	 -0.00	1000.00	  0.00
r_0141	s_0012[m] + 3 s_0799[m]  <=> s_5347[m] + s_0807[m] 	( KLMA_10153 or KLMA_30312 )	-1000.00	1000.00	  0.00
r_0142	s_0035[c] + s_1198[c]  <=> s_0020[c] + s_0794[c] + s_1203[c] 	( KLMA_50016 or KLMA_50017 )	-1000.00	1000.00	  0.00
r_0143	s_0020[c] + s_1198[c]  <=> s_5178[c] + s_0794[c] + s_1203[c] 	( KLMA_50016 or KLMA_50017 )	-1000.00	1000.00	  0.00
r_0144	s_5388[m] + 2 s_0799[m] + s_1401[m]  -> s_0146[m] + s_1477[m] 	( KLMA_30105 or KLMA_30148 )	 -0.00	1000.00	  0.00
r_0145	s_0799[m] + 2 s_1401[m]  -> s_5542[m] + s_0460[m] 	( KLMA_30148 and KLMA_30105 )	 -0.00	1000.00	  0.00
r_0146	s_5090[c] + s_1153[c]  -> s_0089[c] + s_0526[c] + s_0794[c] 	KLMA_50434	 -0.00	1000.00	  0.00
r_0147	s_5341[c] + s_0803[c]  -> s_0126[c] + s_1322[c] 	( KLMA_30028 or KLMA_70102 )	 -0.00	1000.00	  0.00
r_0148	s_0089[c] + s_0434[c]  -> s_5236[c] + s_0394[c] + s_0794[c] 	( KLMA_30155 or KLMA_10108 or KLMA_30314 )	 -0.00	1000.00	  0.00
r_0149	s_0089[c] + s_0434[c]  -> s_5364[c] + s_0394[c] + s_0794[c] 	KLMA_50575	 -0.00	1000.00	  0.00
r_0150	s_5364[c] + s_0803[c]  -> s_0089[c] + s_1322[c] 	( KLMA_30028 or KLMA_70102 )	 -0.00	1000.00	  0.00
r_0151	s_5375[c] + s_0803[c]  <=> s_5165[c] + s_3498[c] + s_0794[c] 	( KLMA_80017 or KLMA_80018 )	-1000.00	1000.00	  0.00
r_0152	s_5236[c] + s_0434[c]  -> s_5375[c] + s_0394[c] + s_0794[c] 	KLMA_50129	 -0.00	1000.00	  0.00
r_0153	s_5375[c] + s_0803[c]  -> s_5236[c] + s_1322[c] 	( KLMA_50389 or KLMA_60227 or KLMA_60281 )	 -0.00	1000.00	  0.00
r_0154	s_0803[c] + s_5536[c]  <=> s_5375[c] + s_1322[c] 	KLMA_60260	-1000.00	1000.00	  0.00
r_0155	s_0394[c] + s_0794[c] + s_1158[c]  -> s_0434[c] + s_1156[c] 	KLMA_70370	 -0.00	1000.00	  0.00
r_0156	s_3498[c] + s_0434[c]  <=> s_5585[c] + s_0394[c] + s_0794[c] 	KLMA_50536	-1000.00	1000.00	  0.00
r_0157	s_5585[c] + s_0434[c]  <=> s_0394[c] + s_0794[c] + s_1156[c] 	KLMA_50536	-1000.00	1000.00	  0.00
r_0158	s_5364[c] + s_0434[c]  <=> s_5586[c] + s_0394[c] + s_0794[c] 	KLMA_20473	-1000.00	1000.00	  0.00
r_0159	s_0557[c] + s_5035[c]  <=> s_0551[c] + s_0581[c] 	KLMA_80302	-1000.00	1000.00	  0.00
r_0160	s_0551[c] + s_0629[c]  -> s_1426[c] 	KLMA_40388	 -0.00	1000.00	  0.00
r_0161	s_0803[c] + s_1426[c]  -> s_1322[c] + s_1427[c] 	( KLMA_60452 or KLMA_60019 )	 -0.00	1000.00	  0.00
r_0162	s_0803[c] + s_1421[c]  -> s_0722[c] + s_0750[c] + s_0794[c] 	KLMA_50082	 -0.00	1000.00	  0.00
r_0163	s_0837[c] + s_5036[c]  -> s_0721[c] + 2 s_0803[c] 	( KLMA_60401 or KLMA_50419 )	 -0.00	1000.00	  0.00
r_0164	s_0555[c] + s_0803[c]  -> s_0557[c] + 4 s_0794[c] + s_1322[c] 	KLMA_60452	 -0.00	1000.00	  0.00
r_0165	s_5035[c] + s_0629[c] + 4 s_0794[c]  <=> s_0555[c] 	KLMA_40388	-1000.00	1000.00	  0.00
r_0166	s_0794[c] + s_1212[c] + s_1275[c] + s_5153[c]  <=> s_0803[c] + s_1207[c] + s_5209[c] 	( KLMA_10464 or KLMA_20781 or KLMA_30019 or KLMA_40153 )	-1000.00	1000.00	  0.00
r_0167	s_1198[c] + s_5605[c]  <=> s_1203[c] + s_1421[c] 	( KLMA_50315 or KLMA_40624 )	-1000.00	1000.00	  0.00
r_0168	s_1200[m] + s_5606[m]  <=> s_1205[m] + s_5203[m] 	( KLMA_50315 or KLMA_40624 )	-1000.00	1000.00	  0.00
r_0169	s_1003[c] + s_1198[c] + s_1487[c]  -> s_0306[c] + s_0419[c] + s_0456[c] + 2 s_0794[c] + s_1203[c] 	( KLMA_50231 or KLMA_50333 or KLMA_60420 )	 -0.00	1000.00	  0.00
r_0170	s_1005[m] + s_1200[m] + s_1488[m]  -> s_0307[m] + s_0421[m] + s_0460[m] + 2 s_0799[m] + s_1205[m] 	( KLMA_50231 or KLMA_50333 or KLMA_60420 )	 -0.00	1000.00	  0.00
r_0171	s_5151[c] + s_0803[c]  <=> s_0419[c] + s_1012[c] + s_1399[c] 	KLMA_30325	-1000.00	1000.00	  0.00
r_0172	s_0201[c] + s_0803[c]  -> s_0298[c] + s_1322[c] 	KLMA_60279	 -0.00	1000.00	  0.00
r_0173	3 s_0794[c] + 3 s_1212[c] + s_1469[c]  -> 3 s_0803[c] + s_0841[c] + 3 s_1207[c] 	( KLMA_50471 and KLMA_40494 )	 -0.00	1000.00	  0.00
r_0174	s_0201[c] + s_1616[c]  <=> s_0390[c] + s_0794[c] + s_1469[c] + s_1620[c] 	KLMA_70271	-1000.00	1000.00	  0.00
r_0175	4 s_0710[m] + 6 s_0799[m] + s_1278[m]  -> 4 s_0709[m] + 6 s_0794[c] + 2 s_0807[m] 	( KLMA_20798 or KLMA_90002 or KLMA_90011 or KLMA_80159 or KLMA_80322 or KLMA_40468 or KLMA_40467 or KLMA_40511 or KLMA_60198 or KLMA_90009 or KLMA_70307 )	 -0.00	1000.00	  0.00
r_0176	2 s_0709[m] + 1.5 s_0799[m] + s_1535[m]  -> 2 s_0710[m] + 1.5 s_0794[c] + s_1537[m] 	( KLMA_90003 or KLMA_30267 )	 -0.00	1000.00	  0.00
r_0177	s_0397[m] + 3 s_0794[c] + s_1326[m]  -> s_0437[m] + 3 s_0799[m] + s_0807[m] 	( KLMA_90010 or KLMA_50597 or KLMA_90009 or KLMA_90012 or KLMA_10024 or KLMA_60192 or KLMA_70216 or KLMA_20085 or KLMA_10717 or KLMA_40417 )	 -0.00	1000.00	  0.00
