Rxn name	Formula	Gene-reaction association	LB	UB	Objective
r_0011	s_0359[c] + s_0794[c] + s_1212[c]  -> s_0680[c] + s_1207[c] 	((ADH1_KLMA_40102) or (ADH2_KLMA_40220) or (ADH3_KLMA_80306) or (ADH4_KLMA_20158) or (ADH6_KLMA_80339) or (GRE2_KLMA_60425))	 -0.00	1000.00	  0.00
r_0012	s_0361[m] + s_0799[m] + s_1214[m]  -> s_0682[m] + s_1210[m] 	((ADH1_KLMA_40102) or (ADH2_KLMA_40220) or (ADH3_KLMA_80306) or (ADH4_KLMA_20158) or (ADH6_KLMA_80339) or (GRE2_KLMA_60425))	 -0.00	1000.00	  0.00
r_0013	s_0359[c] + s_0794[c] + s_1203[c]  -> s_0680[c] + s_1198[c] 	((ADH1_KLMA_40102) or (ADH2_KLMA_40220) or (ADH3_KLMA_80306) or (ADH4_KLMA_20158) or (ADH4a_KLMA_20005) or (SFA1_KLMA_50315) or (adh_KLMA_40624))	 -0.00	1000.00	  0.00
r_0014	s_0361[m] + s_0799[m] + s_1205[m]  -> s_0682[m] + s_1200[m] 	((ADH1_KLMA_40102) or (ADH2_KLMA_40220) or (ADH3_KLMA_80306) or (ADH4_KLMA_20158) or (ADH4a_KLMA_20005) or (SFA1_KLMA_50315) or (adh_KLMA_40624))	 -0.00	1000.00	  0.00
r_0015	s_0680[c] + s_1198[c]  -> s_0359[c] + s_0794[c] + s_1203[c] 	(ADH2_KLMA_40220)	 -0.00	1000.00	  0.00
r_0016	s_0373[c] + s_0680[c]  -> s_0529[c] + s_0685[c] 	(ATF1_KLMA_30203)	 -0.00	1000.00	  0.00
r_0017	s_0685[c] + s_0803[c]  -> s_0362[c] + s_0680[c] + s_0794[c] 	(IAH1_KLMA_20604)	 -0.00	1000.00	  0.00
r_0018	C05125_c[c] + 2 s_0794[c]  -> s_0359[c] + s_1475[c] 	(PDC1_KLMA_60075)	 -0.00	1000.00	  0.00
r_0019	s_0567[c]  -> C00668_c[c] 	(PGM3_KLMA_80051)	 -0.00	1000.00	  0.00
r_0020	C00118_c[c]  <=> s_0629[c] 	(TPI1_KLMA_40125)	-1000.00	1000.00	  0.00
r_0021	C00118_c[c] + s_1198[c] + s_1322[c]  <=> s_0075[c] + s_0794[c] + s_1203[c] 	((TDH1_KLMA_80059) or (TDH2_KLMA_40218) or (TDH3_KLMA_20296))	-1000.00	1000.00	  0.00
r_0022	C05378_c[c]  <=> C00118_c[c] + s_0629[c] 	(FBA1_KLMA_40388)	-1000.00	1000.00	  0.00
r_0023	s_0260[c] + s_0434[c]  <=> s_0075[c] + s_0394[c] 	(PGK_KLMA_10540)	-1000.00	1000.00	  0.00
r_0024	s_0188[c]  <=> s_0260[c] 	((DET1_KLMA_40124) or (GPM1_KLMA_20098) or (GPM2_KLMA_10182) or (KLMA_10305))	-1000.00	1000.00	  0.00
r_0025	s_0434[c] + C00221_c[c]  -> s_0394[c] + C01172_c[c] + s_0794[c] 	(GLK1_KLMA_10051)	 -0.00	1000.00	  0.00
r_0026	C00267_c[c]  <=> C00221_c[c] 	(GAL10_KLMA_20332)	-1000.00	1000.00	  0.00
r_0027	C00267_c[c] + s_0434[c]  -> s_0394[c] + C00668_c[c] + s_0794[c] 	(HXK1_KLMA_60412)	 -0.00	1000.00	  0.00
r_0028	s_0376[m] + C15973_m[m]  <=> C16255_m[m] + s_0532[m] 	(LAT1_KLMA_60529)	-1000.00	1000.00	  0.00
r_0029	C00668_c[c]  <=> C01172_c[c] 	((KLMA_30562) or (PGI1_KLMA_10763))	-1000.00	1000.00	  0.00
r_0030	C00668_c[c]  <=> C05345_c[c] 	(PGI1_KLMA_10763)	-1000.00	1000.00	  0.00
r_0031	C05125_m[m] + C15972_m[m] + 2 s_0799[m]  -> C16255_m[m] + s_1477[m] 	((PDB1_KLMA_20278) and (PDA1_KLMA_20172))	 -0.00	1000.00	  0.00
r_0032	s_0434[c] + C05345_c[c]  -> s_0394[c] + C05378_c[c] + s_0794[c] 	((PFK2_KLMA_60461) and (PFK1_KLMA_10341))	 -0.00	1000.00	  0.00
r_0033	C05378_c[c] + s_0803[c]  -> C05345_c[c] + s_1322[c] 	(FBP1_KLMA_60452)	 -0.00	1000.00	  0.00
r_0034	C15973_m[m] + s_1200[m]  <=> C15972_m[m] + s_0799[m] + s_1205[m] 	(LPD1_KLMA_60420)	-1000.00	1000.00	  0.00
r_0035	C05379_c[c]  -> s_0180[c] + s_0456[c] + 2 s_0794[c] 	((IDP1_KLMA_40470) or (IDP2_KLMA_30149))	 -0.00	1000.00	  0.00
r_0036	C05379_m[m]  -> s_0182[m] + s_0460[m] + 2 s_0799[m] 	((IDP1_KLMA_40470) or (IDP2_KLMA_30149))	 -0.00	1000.00	  0.00
r_0037	s_0066[c] + s_1198[c]  <=> s_0794[c] + s_1203[c] + s_1271[c] 	((MDH1_KLMA_60167) or (MDH2_KLMA_40391) or (MDH3_KLMA_40055))	-1000.00	1000.00	  0.00
r_0038	s_0068[m] + s_1200[m]  <=> s_0799[m] + s_1205[m] + s_1273[m] 	((MDH1_KLMA_60167) or (MDH2_KLMA_40391) or (MDH3_KLMA_40055))	-1000.00	1000.00	  0.00
r_0039	s_0434[c] + s_0445[c] + s_1399[c]  -> s_0394[c] + s_0794[c] + s_1271[c] + s_1322[c] 	(PYC2_KLMA_10253)	 -0.00	1000.00	  0.00
r_0040	s_0373[c] + s_0803[c] + s_1271[c]  -> s_0522[c] + s_0529[c] + s_0794[c] 	((CIT1_KLMA_20105) or (CIT3_KLMA_70444))	 -0.00	1000.00	  0.00
r_0041	s_0376[m] + s_0807[m] + s_1273[m]  -> s_0524[m] + s_0532[m] + s_0799[m] 	((CIT1_KLMA_20105) or (CIT3_KLMA_70444))	 -0.00	1000.00	  0.00
r_0042	s_0437[m] + s_0532[m] + s_1460[m]  -> s_0397[m] + s_1326[m] + s_1464[m] 	((LSC2_KLMA_10336) and (LSC1_KLMA_20568))	 -0.00	1000.00	  0.00
r_0043	s_0532[m] + s_0786[m] + s_1460[m]  -> s_0741[m] + s_0799[m] + s_1326[m] + s_1464[m] 	((LSC2_KLMA_10336) and (LSC1_KLMA_20568))	 -0.00	1000.00	  0.00
r_0044	s_0182[m] + s_1477[m]  -> C05381_m[m] + s_0460[m] + s_0799[m] 	(KGD1_KLMA_60541)	 -0.00	1000.00	  0.00
r_0045	s_0941[m] + s_1200[m]  -> s_0182[m] + s_0460[m] + s_1205[m] 	((IDH1_KLMA_80139) or (IDH2_KLMA_20575))	 -0.00	1000.00	  0.00
r_0046	s_0532[m] + C00081_m[m] + s_1460[m]  <=> C00104_m[m] + s_1326[m] + s_1464[m] 	((LSC2_KLMA_10336) and (LSC1_KLMA_20568))	-1000.00	1000.00	  0.00
r_0047	s_0068[m]  <=> s_0727[m] + s_0807[m] 	(FUM1_KLMA_80028)	-1000.00	1000.00	  0.00
r_0048	s_0524[m]  <=> s_0517[m] + s_0807[m] 	((ACO2a_KLMA_10153) or (ACO2b_KLMA_30312))	-1000.00	1000.00	  0.00
r_0049	2 s_0794[c] + s_0940[c] + s_1207[c]  -> s_1212[c] + C05379_c[c] 	((IDP1_KLMA_40470) or (IDP2_KLMA_30149))	 -0.00	1000.00	  0.00
r_0050	2 s_0799[m] + s_0941[m] + s_1210[m]  -> s_1214[m] + C05379_m[m] 	((IDP1_KLMA_40470) or (IDP2_KLMA_30149))	 -0.00	1000.00	  0.00
r_0051	s_0941[m]  <=> s_0517[m] + s_0807[m] 	((ACO2a_KLMA_10153) or (ACO2b_KLMA_30312))	-1000.00	1000.00	  0.00
r_0052	s_1460[m] + s_1537[m]  <=> s_0727[m] + s_1535[m] 	((SDH2_KLMA_80408) and (SDH1_KLMA_20466) and (SDH4_KLMA_50550) and (KLMA_30124))	-1000.00	1000.00	  0.00
r_0053	s_0690[m] + s_1537[m]  <=> s_0688[m] + s_0799[m] + s_1535[m] 	((SDH2_KLMA_80408) and (SDH1_KLMA_20466) and (SDH4_KLMA_50550) and (KLMA_30124))	-1000.00	1000.00	  0.00
r_0054	C16254_m[m] + s_0532[m]  -> C15973_m[m] + s_0799[m] + s_1464[m] 	(KGD2_KLMA_50493)	 -0.00	1000.00	  0.00
r_0055	C05381_m[m] + C15972_m[m] + 3 s_0799[m]  -> C16254_m[m] + s_1477[m] 	(KGD1_KLMA_60541)	 -0.00	1000.00	  0.00
r_0056	C01236_m[m] + s_0807[m]  -> C00345_m[m] + s_0799[m] 	((SOL1_KLMA_70192) or (SOL3_KLMA_10331))	 -0.00	1000.00	  0.00
r_0057	s_0434[c] + C00117_c[c]  -> s_0423[c] + s_0794[c] + s_1386[c] 	((PRS1_KLMA_40524) or (PRS3_KLMA_60320) or (PRS4_KLMA_80361) or (PRS5_KLMA_10176))	 -0.00	1000.00	  0.00
r_0058	s_0434[c] + s_0575[c]  <=> s_0394[c] + C00117_c[c] + s_0794[c] 	(RBK1_KLMA_10157)	-1000.00	1000.00	  0.00
r_0059	C00117_c[c]  <=> s_0577[c] 	(RKI1_KLMA_80221)	-1000.00	1000.00	  0.00
r_0060	C00620_c[c]  <=> C00117_c[c] 	((PGM2_KLMA_30099) or (PGM3_KLMA_80051))	-1000.00	1000.00	  0.00
r_0061	s_0340[c] + s_1207[c]  -> s_0456[c] + s_0577[c] + s_1212[c] 	(GND1_KLMA_10468)	 -0.00	1000.00	  0.00
r_0062	s_0577[c]  <=> s_0581[c] 	(RPE1_KLMA_60024)	-1000.00	1000.00	  0.00
r_0063	C00118_c[c] + s_1427[c]  <=> C00117_c[c] + s_0581[c] 	(TKL1_KLMA_80302)	-1000.00	1000.00	  0.00
r_0064	s_0434[c] + C00257_c[c]  -> s_0340[c] + s_0394[c] + s_0794[c] 	(KLMA_60382)	 -0.00	1000.00	  0.00
r_0065	C00118_c[c] + s_1427[c]  <=> C05345_c[c] + s_0551[c] 	(TAL1_KLMA_30634)	-1000.00	1000.00	  0.00
r_0066	C05345_c[c] + C00118_c[c]  <=> s_0551[c] + s_0581[c] 	(TKL1_KLMA_80302)	-1000.00	1000.00	  0.00
r_0067	s_0335[c] + s_0803[c]  -> s_0340[c] + s_0794[c] 	((SOL1_KLMA_70192) or (SOL3_KLMA_10331))	 -0.00	1000.00	  0.00
r_0068	C01172_c[c] + s_1207[c]  -> s_0335[c] + s_0794[c] + s_1212[c] 	(ZWF1_KLMA_50631)	 -0.00	1000.00	  0.00
r_0069	s_0153[c] + s_0394[c] + s_0794[c]  -> s_0152[c] + s_0434[c] 	(RBK1_KLMA_10157)	 -0.00	1000.00	  0.00
r_0070	C00433_c[c] + s_0803[c] + s_1207[c]  <=> s_0180[c] + 2 s_0794[c] + s_1212[c] 	((ALD2_KLMA_20673) or (ALD4_KLMA_50012) or (ALD5_KLMA_40404) or (ALD6_KLMA_10742) or (aldA_KLMA_20672))	-1000.00	1000.00	  0.00
r_0071	s_0567[c] + s_0794[c] + s_1559[c]  -> s_0633[c] + s_1543[c] 	(UGP1_KLMA_60317)	 -0.00	1000.00	  0.00
r_0072	s_1207[c] + s_1566[c]  <=> s_0578[c] + s_0794[c] + s_1212[c] 	(XYL1_KLMA_10683)	-1000.00	1000.00	  0.00
r_0073	s_0434[c] + s_0580[c]  -> s_0394[c] + s_0581[c] + s_0794[c] 	(XKS1_KLMA_80066)	 -0.00	1000.00	  0.00
r_0074	s_1198[c] + s_1566[c]  <=> s_0580[c] + s_0794[c] + s_1203[c] 	(XYL2_KLMA_70044)	-1000.00	1000.00	  0.00
r_0075	s_1198[c] + C00474_c[c]  <=> C00309_c[c] + s_0794[c] + s_1203[c] 	(sdh_KLMA_50296)	-1000.00	1000.00	  0.00
r_0076	s_0794[c] + s_0963[c] + s_1212[c]  -> s_0961[c] + s_1207[c] 	((ARA1_KLMA_30577) or (ARA2_KLMA_40310))	 -0.00	1000.00	  0.00
r_0077	s_0961[c] + s_1198[c]  <=> s_0794[c] + C00312_c[c] + s_1203[c] 	(XYL2_KLMA_70044)	-1000.00	1000.00	  0.00
r_0078	s_1198[c] + s_1566[c]  <=> s_0794[c] + C00312_c[c] + s_1203[c] 	(XYL2_KLMA_70044)	-1000.00	1000.00	  0.00
r_0079	s_0434[c] + C00309_c[c]  -> s_0394[c] + s_0577[c] + s_0794[c] 	(KLMA_40133)	 -0.00	1000.00	  0.00
r_0080	s_0556[c]  <=> s_0570[c] + s_0629[c] + 2 s_0794[c] 	(FBA1_KLMA_40388)	-1000.00	1000.00	  0.00
r_0081	s_0434[c] + s_0553[c]  -> s_0394[c] + C05345_c[c] + s_0794[c] 	(HXK1_KLMA_60412)	 -0.00	1000.00	  0.00
r_0082	s_0561[c] + s_1198[c]  <=> s_0553[c] + s_0794[c] + s_1203[c] 	(XYL2_KLMA_70044)	-1000.00	1000.00	  0.00
r_0083	s_0573[c] + s_0785[c]  -> s_0633[c] + s_0743[c] + 2 s_0794[c] 	(MPG1_KLMA_70082)	 -0.00	1000.00	  0.00
r_0084	s_0434[c] + s_0571[c] + s_0794[c]  -> s_0394[c] + s_0574[c] 	(HXK1_KLMA_60412)	 -0.00	1000.00	  0.00
r_0085	s_0574[c]  <=> s_0573[c] 	(SEC53_KLMA_70034)	-1000.00	1000.00	  0.00
r_0086	s_0574[c]  <=> C05345_c[c] + 2 s_0794[c] 	(PMI40_KLMA_50384)	-1000.00	1000.00	  0.00
r_0087	C01099_c[c]  <=> s_0062[c] + s_0629[c] 	(mug14_KLMA_30086)	-1000.00	1000.00	  0.00
r_0088	s_0442[c] + s_0803[c]  -> C05345_c[c] + s_1322[c] 	((FBP26_KLMA_50258) or (KLMA_50193))	 -0.00	1000.00	  0.00
r_0089	s_0434[c] + C05345_c[c]  -> s_0394[c] + s_0442[c] + s_0794[c] 	((KLMA_50193) or (PFK26_KLMA_80153) or (PFK27_KLMA_70159))	 -0.00	1000.00	  0.00
r_0090	s_0743[c]  <=> s_0739[c] + s_0794[c] + s_1107[c] 	((ANP1_KLMA_10707) or (VAN1_KLMA_80049))	-1000.00	1000.00	  0.00
r_0091	C00392_c[c] + s_1198[c]  <=> s_0553[c] + s_0794[c] + s_1203[c] 	(XYL2_KLMA_70044)	-1000.00	1000.00	  0.00
r_0092	s_1543[c]  <=> s_1541[c] 	(GAL10_KLMA_20332)	-1000.00	1000.00	  0.00
r_0093	s_0410[c] + s_1543[c]  <=> s_0567[c] + s_1541[c] 	(GAL7_KLMA_20331)	-1000.00	1000.00	  0.00
r_0094	s_0434[c] + s_0558[c]  -> s_0394[c] + s_0410[c] + s_0794[c] 	(GAL1_KLMA_20333)	 -0.00	1000.00	  0.00
r_0095	s_0803[c] + C00243_c[c]  -> C00267_c[c] + s_0558[c] 	(LAC4_KLMA_30009)	 -0.00	1000.00	  0.00
r_0096	s_0805[e] + s_3715[e]  -> s_0554[e] + s_3716[e] 	(INU1_KLMA_10518)	 -0.00	1000.00	  0.00
r_0097	s_0434[c] + C01097_c[c]  -> s_0394[c] + C03785_c[c] + s_0794[c] 	((PFK2_KLMA_60461) and (PFK1_KLMA_10341))	 -0.00	1000.00	  0.00
r_0098	2 s_0805[e] + C03323_e[e]  -> C00267_e[e] + 2 C02336_e[e] 	(INU1_KLMA_10518)	 -0.00	1000.00	  0.00
r_0099	C00072_c[c]  <=> C03289_c[c] 	(ALO1_KLMA_70261)	-1000.00	1000.00	  0.00
r_0100	C01040_c[c] + s_1275[c]  <=> s_0837[c] + C03289_c[c] 	(ALO1_KLMA_70261)	-1000.00	1000.00	  0.00
r_0101	s_1153[c] + s_1275[c]  -> C00191_c[c] + s_0803[c] 	(MIOX5_KLMA_20050)	 -0.00	1000.00	  0.00
r_0102	s_0803[c] + C00369_c[c]  <=> C00267_c[c] + C00718_c[c] 	(GDB1_KLMA_40472)	-1000.00	1000.00	  0.00
r_0103	C00185_c[c] + s_0803[c]  -> 2 C00221_c[c] 	(KLMA_30011)	 -0.00	1000.00	  0.00
r_0104	C00185_c[c] + s_0803[c]  -> 2 s_0563[c] 	(KLMA_30011)	 -0.00	1000.00	  0.00
r_0105	s_0805[e] + s_1466[e]  -> C00267_e[e] + C02336_e[e] 	(INU1_KLMA_10518)	 -0.00	1000.00	  0.00
r_0106	C00668_c[c] + s_1543[c]  -> s_0409[c] + s_0794[c] + s_1538[c] 	((TPS1_KLMA_80317) or (TPS2_KLMA_20023) or (TSL1_KLMA_20074))	 -0.00	1000.00	  0.00
r_0107	s_0409[c] + s_0803[c]  -> s_1322[c] + s_1520[c] 	(TPS2_KLMA_20023)	 -0.00	1000.00	  0.00
r_0108	s_0434[c] + C02336_c[c]  -> s_0394[c] + C05345_c[c] + s_0794[c] 	(HXK1_KLMA_60412)	 -0.00	1000.00	  0.00
r_0109	C00668_m[m] + C00029_m[m]  -> C00689_m[m] + s_0794[c] + C00015_m[m] 	((TPS1_KLMA_80317) or (TPS2_KLMA_20023) or (TSL1_KLMA_20074))	 -0.00	1000.00	  0.00
r_0110	s_1543[c]  -> C00718_c[c] + s_0794[c] + s_1538[c] 	(GSY2_KLMA_30370)	 -0.00	1000.00	  0.00
r_0111	s_0002[c] + s_0803[c]  -> C00267_c[c] 	((BGL2_KLMA_80185) or (KLMA_10234) or (KLMA_40105))	 -0.00	1000.00	  0.00
r_0112	s_1543[c]  <=> s_0002[c] + s_0794[c] + s_1538[c] 	((FKS1_KLMA_50197) or (FKS3_KLMA_30497) or (FKS3_KLMA_80197))	-1000.00	1000.00	  0.00
r_0113	2 C00996_m[m] + s_1203[c]  <=> 2 C00999_m[m] + s_0799[m] + s_1200[m] 	((CBR1_KLMA_40343) or (MCR1_KLMA_20468) or (PGA3_KLMA_70262))	-1000.00	1000.00	  0.00
r_0114	s_1189[c] + s_1559[c]  -> s_0633[c] + s_0794[c] + s_1544[c] 	(QRI1_KLMA_20643)	 -0.00	1000.00	  0.00
r_0115	s_1544[c]  <=> C00203_c[c] 	(GAL10_KLMA_20332)	-1000.00	1000.00	  0.00
r_0116	s_0412[c] + s_0803[c]  <=> s_0419[c] + s_0557[c] + s_0794[c] 		-1000.00	1000.00	  0.00
r_0117	s_0434[c] + C00329_c[c] + s_0794[c]  -> s_0394[c] + s_0412[c] 	(HXK1_KLMA_60412)	 -0.00	1000.00	  0.00
r_0118	s_0373[c] + s_0412[c]  -> s_0529[c] + 2 s_0794[c] + s_1190[c] 	(GNA1_KLMA_20768)	 -0.00	1000.00	  0.00
r_0119	2 s_0794[c] + s_1190[c]  <=> s_1189[c] 	(PCM1_KLMA_80026)	-1000.00	1000.00	  0.00
r_0120	s_0509[c] + s_0803[c]  <=> C00140_c[c] 	((CTS1_KLMA_10216) or (CTS2_KLMA_20612))	-1000.00	1000.00	  0.00
r_0121	s_1544[c]  -> s_0509[c] + s_0794[c] + s_1538[c] 	((CHS1_KLMA_40217) or (CHS2_KLMA_10658) or (CHS3_KLMA_10656))	 -0.00	1000.00	  0.00
r_0122	s_0065[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	((CYB2_KLMA_10621) or (CYB2_KLMA_30013))	 -0.00	1000.00	  0.00
r_0123	s_0027[m] + 2 s_0709[m]  -> 2 s_0710[m] + 2 s_0799[m] + s_1401[m] 	((DLD1_KLMA_10649) or (DLD1_KLMA_40583) or (DLD1_KLMA_50301) or (DLD2_KLMA_60482))	 -0.00	1000.00	  0.00
r_0124	s_0803[c] + s_1151[c] + s_1207[c]  -> 2 s_0794[c] + s_1212[c] + s_1399[c] 	(KLMA_60481)	 -0.00	1000.00	  0.00
r_0125	s_0068[m] + s_1200[m]  -> s_0460[m] + s_1205[m] + s_1401[m] 	(MAE1_KLMA_60335)	 -0.00	1000.00	  0.00
r_0126	s_0794[c] + s_1271[c]  -> s_0456[c] + s_1399[c] 	(MAE1_KLMA_60335)	 -0.00	1000.00	  0.00
r_0127	s_0799[m] + s_1273[m]  -> s_0460[m] + s_1401[m] 	(MAE1_KLMA_60335)	 -0.00	1000.00	  0.00
r_0128	s_0373[c] + s_0803[c]  -> s_0362[c] + s_0529[c] + s_0794[c] 	(ACH1_KLMA_20042)	 -0.00	1000.00	  0.00
r_0129	s_0373[c] + s_0779[c] + s_0803[c]  -> s_0066[c] + s_0529[c] + s_0794[c] 	(MLS1_KLMA_60243)	 -0.00	1000.00	  0.00
r_0130	s_0034[m] + s_0807[m]  <=> s_0027[m] + s_0752[m] + s_0799[m] 	(GLO4_KLMA_30243)	-1000.00	1000.00	  0.00
r_0131	C00937_m[m] + s_1200[m]  <=> s_0799[m] + C00546_m[m] + s_1205[m] 	(GOR1_KLMA_10097)	-1000.00	1000.00	  0.00
r_0132	s_0034[m]  <=> s_0752[m] + C00546_m[m] 	(GLO1_KLMA_60462)	-1000.00	1000.00	  0.00
r_0133	C00424_m[m] + s_1210[m]  <=> s_0799[m] + C00546_m[m] + s_1214[m] 	((ARI1_KLMA_30018) or (KLMA_60481))	-1000.00	1000.00	  0.00
r_0134	2 s_0837[c]  -> 2 s_0803[c] + s_1275[c] 	((CTA1_KLMA_60401) or (CTT1_KLMA_50419))	 -0.00	1000.00	  0.00
r_0135	s_0940[c]  -> s_0779[c] + s_1458[c] 	(ICL1_KLMA_70179)	 -0.00	1000.00	  0.00
r_0136	s_0012[m]  <=> s_1401[m] + s_1460[m] 	((ICL1_KLMA_70179) or (ICL2_KLMA_70429))	-1000.00	1000.00	  0.00
r_0137	s_0529[c] + C05983_c[c]  <=> s_0423[c] + s_0794[c] + C00100_c[c] 	((ACS1_KLMA_30602) or (ACS2_KLMA_50533))	-1000.00	1000.00	  0.00
r_0138	C02225_c[c] + s_0529[c] + s_0794[c]  <=> s_0803[c] + s_1271[c] + C00100_c[c] 	((CIT1_KLMA_20105) or (CIT3_KLMA_70444))	-1000.00	1000.00	  0.00
r_0139	s_0434[c] + C00163_c[c]  <=> s_0633[c] + C05983_c[c] 	((ACS1_KLMA_30602) or (ACS2_KLMA_50533))	-1000.00	1000.00	  0.00
r_0140	s_0174[m] + 3 s_0799[m]  -> C04225_m[m] + s_0807[m] 	(PDH1_KLMA_70443)	 -0.00	1000.00	  0.00
r_0141	s_0012[m] + 3 s_0799[m]  <=> C04225_m[m] + s_0807[m] 	((ACO2a_KLMA_10153) or (ACO2b_KLMA_30312))	-1000.00	1000.00	  0.00
r_0142	s_0035[c] + s_1198[c]  <=> s_0020[c] + s_0794[c] + s_1203[c] 	((BDH1_KLMA_50016) or (BDH2_KLMA_50017))	-1000.00	1000.00	  0.00
r_0143	s_0020[c] + s_1198[c]  <=> C00741_c[c] + s_0794[c] + s_1203[c] 	((BDH1_KLMA_50016) or (BDH2_KLMA_50017))	-1000.00	1000.00	  0.00
r_0144	C05125_m[m] + 2 s_0799[m] + s_1401[m]  -> s_0146[m] + s_1477[m] 	((ILV2_KLMA_30105) or (ILV6_KLMA_30148))	 -0.00	1000.00	  0.00
r_0145	s_0799[m] + 2 s_1401[m]  -> C06010_m[m] + s_0460[m] 	((ILV6_KLMA_30148) and (ILV2_KLMA_30105))	 -0.00	1000.00	  0.00
r_0146	C00269_c[c] + s_1153[c]  -> s_0089[c] + s_0526[c] + s_0794[c] 	(PIS1_KLMA_50434)	 -0.00	1000.00	  0.00
r_0147	C04062_c[c] + s_0803[c]  -> s_0126[c] + s_1322[c] 	((SAC1_KLMA_30028) or (YMR1_KLMA_70102))	 -0.00	1000.00	  0.00
r_0148	s_0089[c] + s_0434[c]  -> C01277_c[c] + s_0394[c] + s_0794[c] 	((LSB6_KLMA_30155) or (PIK1_KLMA_10108) or (STT4_KLMA_30314))	 -0.00	1000.00	  0.00
r_0149	s_0089[c] + s_0434[c]  -> C04549_c[c] + s_0394[c] + s_0794[c] 	(VPS34_KLMA_50575)	 -0.00	1000.00	  0.00
r_0150	C04549_c[c] + s_0803[c]  -> s_0089[c] + s_1322[c] 	((SAC1_KLMA_30028) or (YMR1_KLMA_70102))	 -0.00	1000.00	  0.00
r_0151	C04637_c[c] + s_0803[c]  <=> C00641_c[c] + s_3498[c] + s_0794[c] 	((KLMA_80017) or (plc1_KLMA_80018))	-1000.00	1000.00	  0.00
r_0152	C01277_c[c] + s_0434[c]  -> C04637_c[c] + s_0394[c] + s_0794[c] 	(MSS4_KLMA_50129)	 -0.00	1000.00	  0.00
r_0153	C04637_c[c] + s_0803[c]  -> C01277_c[c] + s_1322[c] 	((INP51_KLMA_50389) or (INP53_KLMA_60227) or (INP54_KLMA_60281))	 -0.00	1000.00	  0.00
r_0154	s_0803[c] + C05981_c[c]  <=> C04637_c[c] + s_1322[c] 	(TEP1_KLMA_60260)	-1000.00	1000.00	  0.00
r_0155	s_0394[c] + s_0794[c] + s_1158[c]  -> s_0434[c] + s_1156[c] 	(IPK1_KLMA_70370)	 -0.00	1000.00	  0.00
r_0156	s_3498[c] + s_0434[c]  <=> C11555_c[c] + s_0394[c] + s_0794[c] 	(ARG82_KLMA_50536)	-1000.00	1000.00	  0.00
r_0157	C11555_c[c] + s_0434[c]  <=> s_0394[c] + s_0794[c] + s_1156[c] 	(ARG82_KLMA_50536)	-1000.00	1000.00	  0.00
r_0158	C04549_c[c] + s_0434[c]  <=> C11556_c[c] + s_0394[c] + s_0794[c] 	(FAB1_KLMA_20473)	-1000.00	1000.00	  0.00
r_0159	s_0557[c] + C00118_c[c]  <=> s_0551[c] + s_0581[c] 	(TKL1_KLMA_80302)	-1000.00	1000.00	  0.00
r_0160	s_0551[c] + s_0629[c]  -> s_1426[c] 	(FBA1_KLMA_40388)	 -0.00	1000.00	  0.00
